session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146215,207,51,0,43,,-1664,763,189,-906,692,-379
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146225,208,0,0,43,,-1680,764,199,-923,683,-526
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146234,209,1,0,43,,-1678,705,207,-960,668,-632
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146244,210,2,0,43,,-1671,707,240,-1001,632,-724
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146253,211,3,0,43,,-1700,754,284,-1049,592,-843
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146263,212,4,0,43,,-1779,820,244,-1084,554,-908
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146273,213,5,0,43,,-1819,936,157,-1114,526,-985
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146282,214,6,0,43,,-1874,1067,52,-1118,488,-1073
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146292,215,7,0,43,,-1963,1192,-61,-1044,429,-1184
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146301,216,8,0,43,,-2060,1257,-100,-971,355,-1302
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146311,217,9,0,43,,-2174,1213,-88,-906,314,-1423
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146321,218,10,0,43,,-2339,1190,-125,-863,282,-1508
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146330,219,11,0,43,,-2497,1343,-200,-904,260,-1605
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146340,220,12,0,43,,-2612,1450,-352,-1039,234,-1688
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146350,221,13,0,43,,-2635,1437,-474,-1194,223,-1743
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146359,222,14,0,43,,-2611,1473,-555,-1356,218,-1787
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146369,223,15,0,43,,-2522,1488,-653,-1574,225,-1808
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,5,146378,224,16,0,43,,-2369,1523,-747,-1747,220,-1810
